173 0.02 ms
174 2.48 ms
175 0.02 ms
176 6.32 ms
177 0.02 ms
178 9.97 ms
179 0.01 ms
180 0.00 ms
181 9.94 ms
182 0.02 ms
183 33.67 ms
184 0.02 ms
185 0.01 ms
186 2.34 ms
187 0.01 ms
188 2.83 ms
189 0.02 ms
190 1.00 ms
191 0.02 ms
192 8.64 ms
193 0.02 ms
194 35.14 ms
195 0.02 ms
196 0.01 ms
197 2.43 ms
198 0.02 ms
199 2.52 ms
200 0.02 ms
201 0.01 ms
202 2.36 ms
203 0.02 ms
204 8.78 ms
205 0.07 ms
206 0.01 ms
207 8.54 ms
208 7.58 ms
209 0.02 ms
210 33.72 ms
211 0.01 ms
212 1.09 ms
213 0.01 ms
214 0.00 ms
215 2.58 ms
216 0.01 ms
217 2.42 ms
218 0.01 ms
219 0.00 ms
220 33.86 ms
221 0.02 ms
222 2.53 ms
223 0.02 ms
224 3.71 ms
225 0.02 ms
226 2.38 ms
227 0.01 ms
228 0.01 ms
229 10.20 ms
230 0.02 ms
231 3.72 ms
232 0.02 ms
233 33.70 ms
234 0.02 ms
235 0.01 ms
236 2.46 ms
237 0.03 ms
238 2.45 ms
239 0.02 ms
240 1.18 ms
241 0.01 ms
242 48.85 ms
243 0.02 ms
244 0.01 ms
245 2.44 ms
246 0.02 ms
247 2.38 ms
248 0.01 ms
249 2.49 ms
250 0.01 ms
251 0.01 ms
252 2.56 ms
253 0.02 ms
254 2.57 ms
255 0.02 ms
256 33.58 ms
257 0.02 ms
258 2.44 ms
259 0.02 ms
260 0.01 ms
261 2.52 ms
262 0.02 ms
263 1.14 ms
264 0.01 ms
265 0.01 ms
266 8.82 ms
267 0.02 ms
268 33.48 ms
269 0.01 ms
270 2.48 ms
271 0.01 ms
272 1.24 ms
273 0.01 ms
274 2.63 ms
275 0.01 ms
276 0.00 ms
277 33.69 ms
278 0.01 ms
279 2.42 ms
280 0.01 ms
281 0.01 ms
282 2.69 ms
283 0.00 ms
284 1.31 ms
285 0.02 ms
286 5.98 ms
287 0.02 ms
288 32.53 ms
289 0.02 ms
290 2.65 ms
291 0.02 ms
292 0.01 ms
293 2.45 ms
294 0.02 ms
295 2.42 ms
296 0.02 ms
297 0.01 ms
298 34.94 ms
299 0.02 ms
300 2.47 ms
301 0.01 ms
302 0.01 ms
303 2.54 ms
304 1.31 ms
305 0.01 ms
306 7.44 ms
307 0.02 ms
308 0.01 ms
309 34.97 ms
310 0.02 ms
311 1.21 ms
312 0.02 ms
313 0.01 ms
314 2.48 ms
315 0.02 ms
316 2.44 ms
317 0.02 ms
318 7.51 ms
319 0.02 ms
320 32.47 ms
321 0.02 ms
322 2.41 ms
323 0.02 ms
324 0.01 ms
325 2.37 ms
326 0.02 ms
327 1.23 ms
328 0.02 ms
329 0.01 ms
330 34.91 ms
331 0.01 ms
332 1.22 ms
333 0.01 ms
334 0.00 ms
335 2.58 ms
336 1.36 ms
337 0.02 ms
338 8.53 ms
339 0.01 ms
340 0.00 ms
341 36.51 ms
342 0.02 ms
343 2.29 ms
344 0.02 ms
345 0.01 ms
346 2.78 ms
347 0.02 ms
348 1.04 ms
349 0.02 ms
350 5.02 ms
351 0.03 ms
352 32.56 ms
353 0.02 ms
354 1.12 ms
355 0.02 ms
356 0.01 ms
357 3.78 ms
358 0.02 ms
359 5.11 ms
360 0.02 ms
361 0.01 ms
362 9.83 ms
363 0.02 ms
364 34.95 ms
365 0.03 ms
366 1.17 ms
367 0.01 ms
368 1.21 ms
369 0.01 ms
370 1.23 ms
371 0.00 ms
372 0.00 ms
373 8.79 ms
374 0.01 ms
375 33.91 ms
376 0.02 ms
377 3.60 ms
378 0.03 ms
379 0.00 ms
380 2.42 ms
381 0.01 ms
382 1.22 ms
383 0.01 ms
384 8.80 ms
385 0.03 ms
386 8.72 ms
387 0.01 ms
388 0.00 ms
389 10.00 ms
390 0.02 ms
391 33.52 ms
392 0.01 ms
393 0.01 ms
394 2.48 ms
395 0.00 ms
396 2.57 ms
397 0.01 ms
398 1.13 ms
399 0.01 ms
400 7.46 ms
401 0.01 ms
402 33.97 ms
403 0.01 ms
404 0.00 ms
405 2.47 ms
406 0.01 ms
407 2.44 ms
408 0.01 ms
409 0.01 ms
410 2.48 ms
411 0.01 ms
412 35.04 ms
413 0.01 ms
414 0.00 ms
415 2.50 ms
416 1.20 ms
417 0.01 ms
418 3.79 ms
419 0.01 ms
420 0.00 ms
421 5.09 ms
422 0.02 ms
423 33.69 ms
424 0.02 ms
425 2.45 ms
426 0.02 ms
427 0.01 ms
428 2.44 ms
429 0.02 ms
430 2.44 ms
431 0.02 ms
432 7.70 ms
433 0.02 ms
434 33.60 ms
435 0.02 ms
436 0.01 ms
437 2.42 ms
438 0.02 ms
439 2.67 ms
440 0.02 ms
441 1.02 ms
442 0.02 ms
443 0.01 ms
444 33.54 ms
445 0.01 ms
446 2.59 ms
447 0.01 ms
448 1.24 ms
449 0.01 ms
450 1.25 ms
451 0.01 ms
452 8.62 ms
453 0.01 ms
454 0.00 ms
455 35.09 ms
456 0.02 ms
457 2.73 ms
458 0.04 ms
459 0.01 ms
460 2.24 ms
461 0.01 ms
462 1.10 ms
463 0.01 ms
464 7.49 ms
465 0.02 ms
466 35.17 ms
467 0.02 ms
468 0.01 ms
469 2.47 ms
470 0.02 ms
471 2.53 ms
472 0.02 ms
473 0.01 ms
474 2.51 ms
475 0.02 ms
476 33.76 ms
477 0.04 ms
478 1.15 ms
479 0.02 ms
480 1.10 ms
481 0.01 ms
482 2.98 ms
483 0.02 ms
484 0.01 ms
485 33.34 ms
486 0.02 ms
487 2.38 ms
488 0.02 ms
489 0.01 ms
490 2.46 ms
491 0.02 ms
492 2.50 ms
493 0.02 ms
494 3.79 ms
495 0.03 ms
496 33.72 ms
497 0.02 ms
498 1.22 ms
499 0.02 ms
500 0.01 ms
501 2.48 ms
502 0.02 ms
503 3.65 ms
504 0.02 ms
505 0.01 ms
506 34.94 ms
507 0.01 ms
508 2.39 ms
509 0.01 ms
510 0.00 ms
511 2.46 ms
512 2.46 ms
513 0.01 ms
514 6.34 ms
515 0.02 ms
516 0.01 ms
517 9.99 ms
518 0.02 ms
519 35.15 ms
520 0.02 ms
521 0.01 ms
522 2.58 ms
523 0.02 ms
524 2.35 ms
525 0.02 ms
526 1.04 ms
527 0.02 ms
528 7.68 ms
529 0.02 ms
530 34.95 ms
531 0.02 ms
532 0.01 ms
533 2.45 ms
534 0.02 ms
535 4.98 ms
536 0.02 ms
537 0.01 ms
538 1.29 ms
539 0.01 ms
540 8.85 ms
541 0.02 ms
542 0.01 ms
543 3.69 ms
544 37.49 ms
545 0.04 ms
546 3.33 ms
547 0.01 ms
548 0.01 ms
549 2.71 ms
550 0.02 ms
551 1.06 ms
552 0.02 ms
553 8.93 ms
554 0.02 ms
555 0.01 ms
556 33.84 ms
557 0.02 ms
558 3.60 ms
559 0.03 ms
560 1.17 ms
561 0.02 ms
562 2.56 ms
563 0.01 ms
564 0.01 ms
565 8.55 ms
566 0.02 ms
567 8.84 ms
568 0.02 ms
569 0.01 ms
570 34.72 ms
571 0.01 ms
572 2.60 ms
573 0.00 ms
574 0.00 ms
575 1.22 ms
576 2.54 ms
577 0.02 ms
578 6.47 ms
579 0.01 ms
580 0.01 ms
581 8.64 ms
582 0.02 ms
583 35.00 ms
584 0.02 ms
585 1.22 ms
586 0.02 ms
587 0.01 ms
588 2.60 ms
589 0.02 ms
590 1.04 ms
591 0.02 ms
592 33.79 ms
593 0.02 ms
594 2.47 ms
595 0.01 ms
596 0.01 ms
597 2.41 ms
598 0.01 ms
599 1.25 ms
600 0.01 ms
601 8.74 ms
602 0.05 ms
603 0.01 ms
604 34.89 ms
605 0.02 ms
606 2.58 ms
607 0.01 ms
608 1.31 ms
609 0.03 ms
610 1.04 ms
611 0.01 ms
612 0.00 ms
613 8.76 ms
614 0.01 ms
615 36.23 ms
616 0.01 ms
617 0.00 ms
618 2.51 ms
619 0.00 ms
620 2.37 ms
621 0.00 ms
622 0.00 ms
623 2.63 ms
624 3.63 ms
625 0.01 ms
626 33.83 ms
627 0.01 ms
628 0.00 ms
629 3.57 ms
630 0.01 ms
631 2.48 ms
632 0.01 ms
633 0.01 ms
634 1.34 ms
635 0.01 ms
636 35.01 ms
637 0.02 ms
638 0.01 ms
639 2.67 ms
640 1.05 ms
641 0.01 ms
642 1.26 ms
643 0.01 ms
644 0.01 ms
645 6.11 ms
646 0.01 ms
647 34.06 ms
648 0.02 ms
649 0.01 ms
650 3.60 ms
651 0.02 ms
652 2.38 ms
653 0.02 ms
654 1.34 ms
655 0.02 ms
656 33.62 ms
657 0.02 ms
658 2.57 ms
659 0.02 ms
660 0.01 ms
661 2.59 ms
662 0.02 ms
663 1.19 ms
664 0.02 ms
665 8.64 ms
666 0.02 ms
667 0.01 ms
668 34.85 ms
669 0.02 ms
670 2.50 ms
671 0.02 ms
672 1.45 ms
673 0.02 ms
674 1.13 ms
675 0.01 ms
676 0.01 ms
677 9.94 ms
678 0.02 ms
679 9.98 ms
680 0.02 ms
681 0.01 ms
682 33.69 ms
683 0.02 ms
684 3.58 ms
685 0.02 ms
686 2.39 ms
687 0.01 ms
688 1.39 ms
689 0.01 ms
690 3.73 ms
691 0.01 ms
692 0.00 ms
693 33.95 ms
694 0.02 ms
695 1.06 ms
696 0.01 ms
697 2.54 ms
698 0.02 ms
699 0.01 ms
700 4.97 ms
701 0.02 ms
702 0.01 ms
703 3.79 ms
704 33.65 ms
705 0.02 ms
706 2.45 ms
707 0.02 ms
708 0.01 ms
709 1.38 ms
710 0.02 ms
711 8.59 ms
712 0.02 ms
713 0.01 ms
714 33.91 ms
715 0.02 ms
716 3.53 ms
717 0.02 ms
718 0.01 ms
719 2.51 ms
720 1.38 ms
721 0.02 ms
722 8.57 ms
723 0.02 ms
724 0.01 ms
725 3.83 ms
726 0.02 ms
727 33.61 ms
728 0.02 ms
729 1.17 ms
730 0.01 ms
731 0.01 ms
732 2.69 ms
733 0.02 ms
734 1.23 ms
735 0.02 ms
736 33.46 ms
737 0.02 ms
738 1.17 ms
739 0.01 ms
740 0.01 ms
741 2.58 ms
742 0.01 ms
743 7.32 ms
744 0.01 ms
745 0.00 ms
746 9.01 ms
747 0.01 ms
748 33.64 ms
749 0.02 ms
750 1.07 ms
751 0.01 ms
752 1.35 ms
753 0.01 ms
754 2.53 ms
755 0.02 ms
756 0.01 ms
757 33.84 ms
758 0.02 ms
759 2.41 ms
760 0.01 ms
761 0.01 ms
762 3.65 ms
763 0.02 ms
764 1.16 ms
765 0.01 ms
766 3.88 ms
767 0.02 ms
768 33.62 ms
769 0.02 ms
770 2.68 ms
771 0.02 ms
772 0.01 ms
773 2.42 ms
774 0.01 ms
775 3.66 ms
776 0.01 ms
777 0.00 ms
778 33.78 ms
779 0.02 ms
780 2.46 ms
781 0.01 ms
782 0.01 ms
783 3.54 ms
784 1.26 ms
785 0.01 ms
786 6.42 ms
787 0.01 ms
788 8.83 ms
789 0.03 ms
790 0.01 ms
791 34.87 ms
792 0.02 ms
793 2.59 ms
794 0.02 ms
795 0.01 ms
796 1.23 ms
797 0.01 ms
798 2.46 ms
799 0.02 ms
800 8.78 ms
801 0.02 ms
802 34.63 ms
803 0.01 ms
804 0.00 ms
805 1.25 ms
806 0.01 ms
807 2.63 ms
808 0.01 ms
809 1.25 ms
810 0.01 ms
811 0.00 ms
812 9.95 ms
813 0.01 ms
814 3.88 ms
815 0.00 ms
816 33.83 ms
817 0.02 ms
818 2.46 ms
819 0.02 ms
820 0.01 ms
821 2.47 ms
822 0.01 ms
823 8.76 ms
824 0.02 ms
825 0.01 ms
826 9.92 ms
827 0.02 ms
828 9.81 ms
829 0.02 ms
830 0.01 ms
831 3.67 ms
832 33.85 ms
833 0.01 ms
834 2.42 ms
835 0.01 ms
836 0.01 ms
837 2.55 ms
838 0.01 ms
839 3.86 ms
840 0.01 ms
841 0.00 ms
842 38.88 ms
843 0.02 ms
844 6.08 ms
845 0.02 ms
846 0.01 ms
847 2.55 ms
848 1.19 ms
849 0.01 ms
850 1.17 ms
851 0.01 ms
852 0.01 ms
853 8.91 ms
854 0.02 ms
855 9.96 ms
856 0.02 ms
857 0.01 ms
858 34.59 ms
859 0.01 ms
860 2.46 ms
861 0.01 ms
862 0.00 ms
863 2.63 ms
864 1.25 ms
865 0.01 ms
866 6.12 ms
867 0.01 ms
868 0.00 ms
869 34.16 ms
870 0.02 ms
871 3.60 ms
872 0.02 ms
873 2.29 ms
874 0.02 ms
875 0.01 ms
876 2.78 ms
877 0.02 ms
878 1.12 ms
879 0.01 ms
880 33.73 ms
881 0.02 ms
882 2.52 ms
883 0.02 ms
884 0.01 ms
885 2.50 ms
886 0.02 ms
887 7.21 ms
888 0.03 ms
889 0.02 ms
890 36.25 ms
891 0.01 ms
892 1.05 ms
893 0.00 ms
894 2.75 ms
895 0.01 ms
896 1.21 ms
897 0.01 ms
898 3.75 ms
899 0.01 ms
900 0.00 ms
901 33.92 ms
902 0.02 ms
903 2.41 ms
904 0.01 ms
905 0.01 ms
906 3.67 ms
907 0.02 ms
908 1.22 ms
909 0.02 ms
910 6.23 ms
911 0.03 ms
912 33.80 ms
913 0.02 ms
914 1.26 ms
915 0.02 ms
916 0.01 ms
917 2.40 ms
918 0.02 ms
919 4.76 ms
920 0.02 ms
921 0.01 ms
922 33.77 ms
923 0.01 ms
924 3.61 ms
925 0.01 ms
926 0.00 ms
927 2.45 ms
928 1.42 ms
929 0.01 ms
930 8.64 ms
931 0.01 ms
932 0.00 ms
933 8.84 ms
934 0.02 ms
935 35.21 ms
936 0.02 ms
937 1.28 ms
938 0.02 ms
939 0.01 ms
940 4.66 ms
941 0.02 ms
942 2.40 ms
943 0.01 ms
944 1.58 ms
945 0.01 ms
946 33.37 ms
947 0.01 ms
948 0.00 ms
949 2.46 ms
950 0.01 ms
951 2.62 ms
952 0.01 ms
953 0.00 ms
954 3.75 ms
955 0.01 ms
956 34.96 ms
957 0.01 ms
958 0.00 ms
959 2.78 ms
960 3.36 ms
961 0.01 ms
962 2.47 ms
963 0.01 ms
964 0.00 ms
965 6.35 ms
966 0.01 ms
967 10.04 ms
968 0.01 ms
969 0.00 ms
970 9.98 ms
971 0.01 ms
972 33.60 ms
973 0.01 ms
974 2.52 ms
975 0.02 ms
976 1.31 ms
977 0.01 ms
978 2.50 ms
979 0.01 ms
980 0.01 ms
981 8.62 ms
982 0.01 ms
983 35.04 ms
984 0.02 ms
985 0.01 ms
986 2.52 ms
987 0.01 ms
988 1.30 ms
989 0.01 ms
990 2.46 ms
991 0.01 ms
992 6.07 ms
993 0.01 ms
994 33.94 ms
995 0.01 ms
996 0.00 ms
997 3.66 ms
998 0.02 ms
999 2.36 ms
1000 0.01 ms
1001 0.01 ms
1002 1.39 ms
1003 0.01 ms
1004 34.97 ms
1005 0.01 ms
1006 0.00 ms
1007 1.16 ms
1008 1.35 ms
1009 0.00 ms
1010 1.25 ms
1011 0.01 ms
1012 0.02 ms
1013 9.82 ms
1014 0.01 ms
1015 10.04 ms
1016 0.01 ms
1017 0.01 ms
1018 33.87 ms
1019 0.01 ms
1020 3.56 ms
1021 0.01 ms
1022 2.59 ms
1023 0.02 ms
1024 1.50 ms
1025 0.03 ms
1026 8.50 ms
1027 0.01 ms
1028 0.00 ms
1029 3.80 ms
1030 0.03 ms
1031 33.57 ms
1032 0.02 ms
1033 2.46 ms
1034 0.01 ms
1035 0.00 ms
1036 2.61 ms
1037 0.01 ms
1038 1.24 ms
1039 0.01 ms
1040 33.66 ms
1041 0.01 ms
1042 2.56 ms
1043 0.01 ms
1044 0.00 ms
1045 2.47 ms
1046 0.01 ms
1047 5.05 ms
1048 0.01 ms
1049 0.00 ms
1050 32.44 ms
1051 0.03 ms
1052 4.91 ms
1053 0.01 ms
1054 0.00 ms
1055 2.42 ms
1056 1.25 ms
1057 0.00 ms
1058 8.93 ms
1059 0.01 ms
1060 0.00 ms
1061 3.62 ms
1062 0.01 ms
1063 35.06 ms
1064 0.01 ms
1065 1.09 ms
1066 0.00 ms
1067 0.00 ms
1068 2.61 ms
1069 0.00 ms
1070 1.22 ms
1071 0.00 ms
1072 33.82 ms
1073 0.01 ms
1074 1.22 ms
1075 0.01 ms
1076 0.00 ms
1077 2.48 ms
1078 0.01 ms
1079 2.50 ms
1080 0.01 ms
1081 0.00 ms
1082 35.22 ms
1083 0.01 ms
1084 1.05 ms
1085 0.01 ms
1086 0.00 ms
1087 2.31 ms
1088 2.67 ms
1089 0.01 ms
1090 32.42 ms
1091 0.01 ms
1092 0.00 ms
1093 4.86 ms
1094 0.01 ms
1095 2.54 ms
1096 0.01 ms
1097 0.00 ms
1098 2.93 ms
1099 0.01 ms
1100 33.24 ms
1101 0.01 ms
1102 2.64 ms
1103 0.01 ms
1104 1.22 ms
1105 0.01 ms
1106 2.50 ms
1107 0.01 ms
1108 0.00 ms
1109 4.99 ms
1110 0.01 ms
1111 33.75 ms
1112 0.01 ms
1113 0.00 ms
1114 3.66 ms
1115 0.02 ms
1116 2.52 ms
1117 0.01 ms
1118 0.00 ms
1119 2.60 ms
1120 1.37 ms
1121 0.01 ms
1122 33.44 ms
1123 0.01 ms
1124 0.00 ms
1125 2.59 ms
1126 0.01 ms
1127 2.49 ms
1128 0.01 ms
1129 7.51 ms
1130 0.01 ms
1131 0.00 ms
1132 10.01 ms
1133 0.02 ms
1134 6.21 ms
1135 0.01 ms
1136 8.73 ms
1137 0.01 ms
1138 53.77 ms
1139 0.01 ms
1140 0.00 ms
1141 2.56 ms
1142 0.01 ms
1143 3.64 ms
1144 0.00 ms
1145 1.27 ms
1146 0.01 ms
1147 0.00 ms
1148 2.62 ms
1149 0.01 ms
1150 1.12 ms
1151 0.01 ms
1152 7.44 ms
1153 0.01 ms
1154 0.00 ms
1155 8.76 ms
1156 0.01 ms
1157 10.15 ms
1158 0.01 ms
1159 33.47 ms
1160 0.01 ms
1161 0.00 ms
1162 2.58 ms
1163 0.01 ms
1164 2.48 ms
1165 0.00 ms
1166 0.00 ms
1167 2.60 ms
1168 2.52 ms
1169 0.01 ms
1170 32.47 ms
1171 0.02 ms
1172 0.00 ms
1173 4.75 ms
1174 0.01 ms
1175 2.54 ms
1176 0.01 ms
1177 0.00 ms
1178 2.70 ms
1179 0.00 ms
1180 33.58 ms
1181 0.01 ms
1182 2.60 ms
1183 0.01 ms
1184 1.32 ms
1185 0.01 ms
1186 2.30 ms
1187 0.01 ms
1188 0.00 ms
1189 19.95 ms
1190 0.01 ms
1191 2.59 ms
1192 0.01 ms
1193 0.00 ms
1194 22.39 ms
1195 0.01 ms
1196 2.84 ms
1197 0.02 ms
1198 0.01 ms
1199 1.28 ms
1200 20.85 ms
1201 0.02 ms
1202 2.72 ms
1203 0.01 ms
1204 0.00 ms
1205 7.34 ms
1206 0.00 ms
1207 15.02 ms
1208 0.01 ms
1209 0.00 ms
1210 1.14 ms
1211 0.00 ms
1212 36.26 ms
1213 0.01 ms
1214 1.26 ms
1215 0.01 ms
1216 1.23 ms
1217 0.01 ms
1218 1.25 ms
1219 0.01 ms
1220 0.00 ms
1221 15.12 ms
1222 0.01 ms
1223 1.07 ms
1224 0.00 ms
1225 33.88 ms
1226 0.01 ms
1227 0.00 ms
1228 2.47 ms
1229 0.01 ms
1230 3.56 ms
1231 0.02 ms
1232 1.36 ms
1233 0.01 ms
1234 36.31 ms
1235 0.01 ms
1236 0.00 ms
1237 2.37 ms
1238 0.02 ms
1239 2.51 ms
1240 0.01 ms
1241 0.00 ms
1242 2.52 ms
1243 0.01 ms
1244 8.98 ms
1245 0.02 ms
1246 0.01 ms
1247 3.46 ms
1248 33.85 ms
1249 0.01 ms
1250 1.12 ms
1251 0.01 ms
1252 0.00 ms
1253 2.50 ms
1254 0.01 ms
1255 4.87 ms
1256 0.01 ms
1257 0.00 ms
1258 33.85 ms
1259 0.01 ms
1260 3.59 ms
1261 0.01 ms
1262 0.00 ms
1263 2.51 ms
1264 1.54 ms
1265 0.01 ms
1266 8.56 ms
1267 0.01 ms
1268 0.00 ms
1269 8.74 ms
1270 0.01 ms
1271 10.21 ms
1272 0.01 ms
1273 33.59 ms
1274 0.01 ms
1275 0.00 ms
1276 2.40 ms
1277 0.01 ms
1278 2.51 ms
1279 0.01 ms
1280 1.29 ms
1281 0.02 ms
1282 8.67 ms
1283 0.01 ms
1284 0.00 ms
1285 10.05 ms
1286 0.02 ms
1287 34.99 ms
1288 0.01 ms
1289 0.00 ms
1290 2.41 ms
1291 0.01 ms
1292 2.65 ms
1293 0.01 ms
1294 1.06 ms
1295 0.01 ms
1296 8.77 ms
1297 0.01 ms
1298 35.01 ms
1299 0.01 ms
1300 0.01 ms
1301 2.48 ms
1302 0.01 ms
1303 2.59 ms
1304 0.01 ms
1305 0.00 ms
1306 2.50 ms
1307 0.01 ms
1308 7.38 ms
1309 0.01 ms
1310 3.75 ms
1311 0.01 ms
1312 33.77 ms
1313 0.02 ms
1314 2.58 ms
1315 0.01 ms
1316 0.00 ms
1317 1.07 ms
1318 0.01 ms
1319 3.91 ms
1320 0.01 ms
1321 33.58 ms
1322 0.01 ms
1323 0.00 ms
1324 2.61 ms
1325 0.01 ms
1326 3.63 ms
1327 0.01 ms
1328 1.32 ms
1329 0.01 ms
1330 32.57 ms
1331 0.01 ms
1332 0.00 ms
1333 3.44 ms
1334 0.01 ms
1335 2.59 ms
1336 0.01 ms
1337 1.23 ms
1338 0.00 ms
1339 0.00 ms
1340 35.06 ms
1341 0.01 ms
1342 1.20 ms
1343 0.01 ms
1344 1.36 ms
1345 0.01 ms
1346 1.10 ms
1347 0.00 ms
1348 0.00 ms
1349 10.07 ms
1350 0.01 ms
1351 10.01 ms
1352 0.01 ms
1353 32.46 ms
1354 0.01 ms
1355 0.00 ms
1356 4.98 ms
1357 0.01 ms
1358 2.48 ms
1359 0.01 ms
1360 1.24 ms
1361 0.01 ms
1362 8.73 ms
1363 0.01 ms
1364 0.00 ms
1365 3.84 ms
1366 0.01 ms
1367 33.70 ms
1368 0.01 ms
1369 2.49 ms
1370 0.01 ms
1371 0.00 ms
1372 2.87 ms
1373 0.01 ms
1374 0.98 ms
1375 0.01 ms
1376 33.63 ms
1377 0.00 ms
1378 2.50 ms
1379 0.00 ms
1380 0.00 ms
1381 2.46 ms
1382 0.01 ms
1383 5.00 ms
1384 0.01 ms
1385 0.00 ms
1386 32.58 ms
1387 0.01 ms
1388 1.18 ms
1389 0.01 ms
1390 0.00 ms
1391 3.67 ms
1392 1.12 ms
1393 0.01 ms
1394 11.39 ms
1395 0.01 ms
1396 0.00 ms
1397 33.73 ms
1398 0.01 ms
1399 0.01 ms
1400 3.82 ms
1401 0.01 ms
1402 1.25 ms
1403 0.01 ms
1404 2.63 ms
1405 0.01 ms
1406 0.02 ms
1407 2.29 ms
1408 33.75 ms
1409 0.02 ms
1410 1.20 ms
1411 0.02 ms
1412 0.01 ms
1413 2.65 ms
1414 0.02 ms
1415 2.36 ms
1416 0.01 ms
1417 0.01 ms
1418 35.13 ms
1419 0.02 ms
1420 1.04 ms
1421 0.01 ms
1422 0.01 ms
1423 2.41 ms
1424 2.56 ms
1425 0.02 ms
1426 32.53 ms
1427 0.01 ms
1428 0.00 ms
1429 5.09 ms
1430 0.01 ms
1431 2.48 ms
1432 0.03 ms
1433 0.00 ms
1434 2.55 ms
1435 0.01 ms
1436 7.34 ms
1437 0.03 ms
1438 6.41 ms
1439 0.03 ms
1440 9.84 ms
1441 0.01 ms
1442 34.94 ms
1443 0.02 ms
1444 0.01 ms
1445 1.11 ms
1446 0.01 ms
1447 2.75 ms
1448 0.02 ms
1449 0.01 ms
1450 2.47 ms
1451 0.02 ms
1452 33.59 ms
1453 0.01 ms
1454 2.33 ms
1455 0.01 ms
1456 1.24 ms
1457 0.01 ms
1458 2.50 ms
1459 0.01 ms
1460 0.01 ms
1461 8.86 ms
1462 0.01 ms
1463 10.06 ms
1464 0.01 ms
1465 0.03 ms
1466 33.77 ms
1467 0.02 ms
1468 2.44 ms
1469 0.03 ms
1470 0.01 ms
1471 2.59 ms
1472 1.20 ms
1473 0.01 ms
1474 8.66 ms
1475 0.02 ms
1476 0.01 ms
1477 9.87 ms
1478 0.01 ms
1479 8.97 ms
1480 0.01 ms
1481 33.66 ms
1482 0.02 ms
1483 0.01 ms
1484 2.48 ms
1485 0.02 ms
1486 2.38 ms
1487 0.02 ms
1488 2.47 ms
1489 0.01 ms
1490 7.70 ms
1491 0.02 ms
1492 0.01 ms
1493 8.56 ms
1494 0.02 ms
1495 33.72 ms
1496 0.02 ms
1497 1.15 ms
1498 0.01 ms
1499 0.01 ms
